ride_id,ride_type,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,trip_distance_km,num_passengers,avg_carpoolers,fare_rs,payment_type,rate_type,carbon_emitted_kg,carbon_saved_kg
RIDE000179,Carpool,2025-02-21 01:49,2025-02-21 03:03,Guindy,Chengalpattu Town,62.58,3,2.4,456.64,UPI,Shared,8.761,3.254
RIDE000180,Carpool,2025-02-18 10:10,2025-02-18 11:02,T Nagar,SRM University,53.66,4,4.0,411.07,Card,Shared,7.512,2.791
RIDE000181,Carpool,2025-04-23 18:04,2025-04-23 18:49,Perungudi,Chengalpattu Town,39.09,4,3.7,241.3,UPI,Shared,5.473,2.032
RIDE000182,Private,2025-03-27 15:58,2025-03-27 16:40,Mylapore,Chengalpattu Bus Stand,42.92,1,,423.73,Card,Standard,8.241,0.0
RIDE000183,Carpool,2025-02-02 05:01,2025-02-02 06:16,Perungudi,Mahindra City,60.95,3,3.0,398.26,Cash,Shared,8.533,3.169
RIDE000184,Private,2025-03-30 08:26,2025-03-30 09:30,Adyar,Chengalpattu Bus Stand,62.68,1,,566.8,Cash,Standard,12.035,0.0
RIDE000185,Carpool,2025-02-02 19:59,2025-02-02 20:44,Guindy,SRM University,39.55,4,3.4,259.45,Cash,Shared,5.537,2.057
RIDE000186,Carpool,2025-03-04 00:06,2025-03-04 01:15,Tambaram,Chengalpattu Town,57.88,4,3.8,349.71,Wallet,Shared,8.103,3.01
RIDE000187,Carpool,2025-04-08 15:13,2025-04-08 16:01,Mylapore,SRM University,42.24,3,2.9,319.15,Card,Shared,5.914,2.196
RIDE000188,Carpool,2025-02-06 09:30,2025-02-06 10:26,Adyar,Chengalpattu Bus Stand,45.76,2,1.5,351.02,Card,Shared,6.406,2.38
RIDE000189,Carpool,2025-02-22 08:51,2025-02-22 09:25,Mylapore,Chengalpattu Bus Stand,35.75,4,3.8,224.47,Cash,Shared,5.005,1.859
RIDE000190,Private,2025-04-13 19:34,2025-04-13 20:25,Pallavaram,Chengalpattu Town,41.45,1,,431.85,Cash,Standard,7.958,0.0
RIDE000191,Carpool,2025-02-12 01:45,2025-02-12 02:26,Mylapore,Chengalpattu Town,34.15,4,3.7,228.97,Card,Shared,4.781,1.776
RIDE000192,Carpool,2025-02-04 16:05,2025-02-04 16:42,Tambaram,SRM University,37.21,3,2.8,255.75,Card,Shared,5.209,1.935
RIDE000193,Private,2025-03-22 20:04,2025-03-22 20:42,Adyar,Chengalpattu Bus Stand,34.7,1,,313.57,Cash,Standard,6.662,0.0
RIDE000194,Carpool,2025-04-25 01:40,2025-04-25 02:15,Chromepet,Chengalpattu Town,37.9,2,1.9,289.74,Wallet,Shared,5.306,1.971
RIDE000195,Private,2025-01-19 14:09,2025-01-19 14:50,OMR Sholinganallur,SRM University,33.48,1,,304.38,Cash,Standard,6.428,0.0
RIDE000196,Private,2025-01-12 17:28,2025-01-12 18:07,Adyar,Mahindra City,43.3,1,,438.14,UPI,Standard,8.314,0.0
RIDE000197,Carpool,2025-04-01 02:45,2025-04-01 03:29,T Nagar,Mahindra City,45.99,3,2.6,308.95,Card,Shared,6.439,2.391
RIDE000198,Carpool,2025-02-27 13:12,2025-02-27 14:15,Pallavaram,Chengalpattu Town,55.92,3,2.4,343.64,Wallet,Shared,7.829,2.908
RIDE000199,Private,2025-03-27 10:59,2025-03-27 11:59,Tambaram,SRM University,64.29,1,,591.02,UPI,Standard,12.344,0.0
RIDE000200,Carpool,2025-02-24 18:12,2025-02-24 19:03,Pallavaram,Chengalpattu Bus Stand,50.11,4,3.5,315.61,Card,Shared,7.015,2.606
RIDE000201,Private,2025-01-24 09:44,2025-01-24 10:56,Mylapore,Chengalpattu Bus Stand,61.86,1,,657.51,UPI,Standard,11.877,0.0
RIDE000202,Carpool,2025-02-14 02:00,2025-02-14 02:44,OMR Sholinganallur,Chengalpattu Town,38.33,2,1.6,279.54,UPI,Shared,5.366,1.993
RIDE000203,Carpool,2025-02-11 09:14,2025-02-11 09:53,Chromepet,Chengalpattu Bus Stand,42.75,3,2.4,295.19,UPI,Shared,5.985,2.223
RIDE000204,Carpool,2025-02-20 15:25,2025-02-20 16:30,Mylapore,Mahindra City,62.78,4,3.9,467.0,UPI,Shared,8.789,3.265
RIDE000205,Carpool,2025-03-07 03:02,2025-03-07 03:48,Perungudi,Singaperumal Koil,51.06,2,1.4,387.7,UPI,Shared,7.148,2.656
RIDE000206,Private,2025-02-21 01:34,2025-02-21 02:32,Perungudi,Mahindra City,51.79,1,,488.76,Card,Standard,9.944,0.0
RIDE000207,Carpool,2025-04-24 21:56,2025-04-24 22:43,Pallavaram,SRM University,43.33,2,1.5,296.48,Cash,Shared,6.066,2.253
RIDE000208,Private,2025-04-09 22:01,2025-04-09 22:49,Adyar,Chengalpattu Bus Stand,45.27,1,,475.73,Card,Standard,8.692,0.0
RIDE000209,Carpool,2025-04-05 12:08,2025-04-05 13:05,Velachery,Mahindra City,50.38,2,1.7,328.71,Cash,Shared,7.053,2.62
RIDE000210,Carpool,2025-02-05 20:57,2025-02-05 21:49,Anna Nagar,Singaperumal Koil,53.87,3,2.7,364.8,UPI,Shared,7.542,2.801
RIDE000211,Private,2025-04-11 02:46,2025-04-11 03:27,Mylapore,SRM University,34.06,1,,347.95,Wallet,Standard,6.54,0.0
RIDE000212,Private,2025-02-23 17:54,2025-02-23 18:47,Pallavaram,Chengalpattu Bus Stand,48.47,1,,445.78,UPI,Standard,9.306,0.0
RIDE000213,Private,2025-03-30 19:40,2025-03-30 20:18,Adyar,Chengalpattu Town,34.74,1,,350.74,Wallet,Standard,6.67,0.0
RIDE000214,Private,2025-03-18 20:46,2025-03-18 21:39,Pallavaram,SRM University,46.05,1,,486.46,Card,Standard,8.842,0.0
RIDE000215,Carpool,2025-02-28 02:58,2025-02-28 03:28,Velachery,Singaperumal Koil,32.17,4,3.5,216.95,Cash,Shared,4.504,1.673
RIDE000216,Private,2025-02-19 07:14,2025-02-19 08:28,Perungudi,Mahindra City,62.43,1,,680.89,Card,Standard,11.987,0.0
RIDE000217,Private,2025-01-05 14:18,2025-01-05 15:17,T Nagar,Chengalpattu Town,56.6,1,,613.41,Cash,Standard,10.867,0.0
RIDE000218,Carpool,2025-04-06 05:34,2025-04-06 06:10,Mylapore,SRM University,32.98,4,3.5,236.48,Cash,Shared,4.617,1.715
RIDE000219,Private,2025-04-01 15:40,2025-04-01 16:16,Anna Nagar,SRM University,34.84,1,,397.52,UPI,Standard,6.689,0.0
RIDE000220,Carpool,2025-01-24 15:59,2025-01-24 17:17,Pallavaram,Chengalpattu Bus Stand,63.32,4,3.8,472.37,Card,Shared,8.865,3.292
RIDE000221,Private,2025-01-22 15:41,2025-01-22 16:33,Pallavaram,Mahindra City,44.17,1,,471.66,UPI,Standard,8.481,0.0
RIDE000222,Carpool,2025-01-16 13:08,2025-01-16 13:55,Perungudi,Singaperumal Koil,52.05,3,2.7,365.1,UPI,Shared,7.287,2.707
RIDE000223,Carpool,2025-01-27 05:29,2025-01-27 06:19,Perungudi,Chengalpattu Bus Stand,48.59,4,3.8,339.54,Card,Shared,6.803,2.526
RIDE000224,Private,2025-02-24 13:18,2025-02-24 13:56,Velachery,Chengalpattu Bus Stand,39.38,1,,429.98,Card,Standard,7.561,0.0
RIDE000225,Carpool,2025-01-02 04:55,2025-01-02 05:31,Velachery,Chengalpattu Town,34.74,3,2.9,236.39,UPI,Shared,4.864,1.806
RIDE000226,Carpool,2025-02-26 18:15,2025-02-26 19:15,OMR Sholinganallur,SRM University,63.21,4,3.4,389.51,Card,Shared,8.849,3.287
RIDE000227,Carpool,2025-03-29 04:37,2025-03-29 05:37,Tambaram,Chengalpattu Bus Stand,52.11,3,2.7,323.08,UPI,Shared,7.295,2.71
RIDE000228,Private,2025-03-19 14:44,2025-03-19 15:44,Chromepet,Mahindra City,56.59,1,,573.84,Card,Standard,10.865,0.0
RIDE000229,Private,2025-04-12 00:39,2025-04-12 01:20,Pallavaram,Singaperumal Koil,38.63,1,,395.75,Wallet,Standard,7.417,0.0
RIDE000230,Private,2025-04-29 17:10,2025-04-29 17:53,Velachery,SRM University,41.99,1,,449.36,Wallet,Standard,8.062,0.0
RIDE000231,Carpool,2025-03-27 09:39,2025-03-27 10:43,Mylapore,Mahindra City,56.05,4,3.7,391.36,Wallet,Shared,7.847,2.915
RIDE000232,Carpool,2025-02-21 18:32,2025-02-21 19:44,Anna Nagar,Singaperumal Koil,59.22,2,2.0,389.33,Cash,Shared,8.291,3.079
RIDE000233,Private,2025-04-11 08:59,2025-04-11 09:52,T Nagar,Chengalpattu Town,47.71,1,,431.83,Cash,Standard,9.16,0.0
RIDE000234,Private,2025-01-23 17:45,2025-01-23 18:42,Tambaram,Chengalpattu Bus Stand,58.43,1,,621.92,Wallet,Standard,11.219,0.0
RIDE000235,Carpool,2025-03-04 01:02,2025-03-04 01:57,Anna Nagar,Mahindra City,47.3,4,3.5,354.89,UPI,Shared,6.622,2.46
RIDE000236,Carpool,2025-01-27 23:09,2025-01-28 00:14,OMR Sholinganallur,Mahindra City,64.61,3,2.9,407.81,Card,Shared,9.045,3.36
RIDE000237,Private,2025-02-21 12:53,2025-02-21 13:40,Pallavaram,Mahindra City,45.08,1,,467.27,UPI,Standard,8.655,0.0
RIDE000238,Private,2025-02-07 16:20,2025-02-07 17:08,Chromepet,SRM University,52.23,1,,475.25,UPI,Standard,10.028,0.0
RIDE000239,Carpool,2025-03-17 06:59,2025-03-17 07:49,Chromepet,Chengalpattu Bus Stand,47.68,4,3.7,308.06,Wallet,Shared,6.675,2.48
RIDE000240,Private,2025-04-22 08:04,2025-04-22 08:45,Perungudi,Chengalpattu Bus Stand,39.82,1,,422.89,Card,Standard,7.645,0.0
RIDE000241,Carpool,2025-02-14 20:50,2025-02-14 21:32,OMR Sholinganallur,Chengalpattu Town,38.16,3,2.9,243.76,Card,Shared,5.342,1.985
RIDE000242,Private,2025-01-30 08:15,2025-01-30 08:55,Anna Nagar,Singaperumal Koil,39.46,1,,357.99,UPI,Standard,7.576,0.0
RIDE000243,Carpool,2025-01-05 14:06,2025-01-05 15:03,Adyar,Chengalpattu Bus Stand,57.65,2,1.4,361.81,Cash,Shared,8.071,2.998
RIDE000244,Carpool,2025-03-19 11:14,2025-03-19 12:15,Guindy,Chengalpattu Bus Stand,58.36,2,2.0,366.47,UPI,Shared,8.17,3.035
RIDE000245,Carpool,2025-03-16 02:54,2025-03-16 03:41,T Nagar,Chengalpattu Town,39.42,2,1.7,294.03,Wallet,Shared,5.519,2.05
RIDE000246,Private,2025-03-13 06:32,2025-03-13 07:08,Mylapore,SRM University,30.04,1,,316.93,Card,Standard,5.768,0.0
RIDE000247,Carpool,2025-04-22 08:25,2025-04-22 08:59,OMR Sholinganallur,Singaperumal Koil,30.89,3,2.7,205.0,Card,Shared,4.325,1.606
RIDE000248,Carpool,2025-04-22 04:52,2025-04-22 05:44,OMR Sholinganallur,Chengalpattu Bus Stand,48.58,2,1.5,321.05,Wallet,Shared,6.801,2.526
RIDE000249,Carpool,2025-02-13 13:04,2025-02-13 13:38,OMR Sholinganallur,Chengalpattu Town,33.08,2,1.5,231.05,Wallet,Shared,4.631,1.72
RIDE000250,Private,2025-04-16 10:27,2025-04-16 11:34,Adyar,SRM University,63.23,1,,691.16,Wallet,Standard,12.14,0.0
RIDE000251,Carpool,2025-04-08 12:16,2025-04-08 12:55,Pallavaram,Chengalpattu Town,35.46,3,2.5,232.98,Cash,Shared,4.964,1.844
RIDE000252,Carpool,2025-04-01 12:38,2025-04-01 13:31,Velachery,Chengalpattu Bus Stand,45.71,2,1.9,300.13,Wallet,Shared,6.399,2.377
RIDE000253,Carpool,2025-02-12 23:38,2025-02-13 00:21,T Nagar,SRM University,46.49,2,1.6,361.27,Wallet,Shared,6.509,2.417
RIDE000254,Carpool,2025-03-05 12:08,2025-03-05 13:09,Anna Nagar,Mahindra City,56.64,3,2.7,439.74,Wallet,Shared,7.93,2.945
RIDE000255,Carpool,2025-02-11 21:35,2025-02-11 22:33,Anna Nagar,Mahindra City,49.34,2,1.7,350.71,Card,Shared,6.908,2.565
RIDE000256,Carpool,2025-04-16 22:54,2025-04-16 23:52,Guindy,SRM University,62.21,3,2.8,391.37,Cash,Shared,8.709,3.235
RIDE000257,Private,2025-04-14 05:11,2025-04-14 05:38,Anna Nagar,Singaperumal Koil,31.04,1,,346.64,UPI,Standard,5.96,0.0
RIDE000258,Carpool,2025-03-12 14:44,2025-03-12 15:23,OMR Sholinganallur,Chengalpattu Town,42.72,3,2.6,266.08,Wallet,Shared,5.981,2.221
RIDE000259,Private,2025-03-11 01:05,2025-03-11 01:39,Adyar,Singaperumal Koil,34.49,1,,317.88,Cash,Standard,6.622,0.0
RIDE000260,Private,2025-01-20 06:44,2025-01-20 07:19,Anna Nagar,SRM University,30.02,1,,320.47,Card,Standard,5.764,0.0
RIDE000261,Private,2025-01-07 08:43,2025-01-07 09:50,Chromepet,Mahindra City,53.96,1,,522.36,UPI,Standard,10.36,0.0
RIDE000262,Carpool,2025-03-21 03:41,2025-03-21 04:47,Mylapore,SRM University,56.08,2,1.8,381.14,Card,Shared,7.851,2.916
RIDE000263,Private,2025-01-07 04:54,2025-01-07 05:43,Mylapore,Chengalpattu Bus Stand,42.46,1,,416.2,Wallet,Standard,8.152,0.0
RIDE000264,Private,2025-01-29 22:25,2025-01-29 23:30,Mylapore,Mahindra City,54.53,1,,522.91,Cash,Standard,10.47,0.0
RIDE000265,Carpool,2025-04-07 15:17,2025-04-07 16:01,Chromepet,Mahindra City,38.33,3,2.4,297.61,Wallet,Shared,5.366,1.993
RIDE000266,Carpool,2025-02-18 18:51,2025-02-18 19:44,Chromepet,Chengalpattu Bus Stand,43.15,3,2.4,306.08,Cash,Shared,6.041,2.244
RIDE000267,Carpool,2025-01-09 05:22,2025-01-09 06:05,Perungudi,SRM University,47.12,2,1.7,337.66,Card,Shared,6.597,2.45
RIDE000268,Private,2025-04-03 16:40,2025-04-03 17:22,Chromepet,Singaperumal Koil,46.77,1,,471.29,Wallet,Standard,8.98,0.0
RIDE000269,Carpool,2025-01-27 14:06,2025-01-27 15:08,Tambaram,Singaperumal Koil,54.16,3,2.4,352.57,UPI,Shared,7.582,2.817
RIDE000270,Private,2025-04-14 01:37,2025-04-14 02:51,Tambaram,SRM University,59.74,1,,596.58,UPI,Standard,11.47,0.0
RIDE000271,Carpool,2025-04-03 02:34,2025-04-03 03:44,Chromepet,SRM University,57.51,2,1.6,392.82,Wallet,Shared,8.051,2.991
RIDE000272,Carpool,2025-04-01 04:19,2025-04-01 05:11,Adyar,Mahindra City,52.51,4,4.0,327.63,Card,Shared,7.351,2.731
RIDE000273,Carpool,2025-04-15 09:13,2025-04-15 09:47,Perungudi,SRM University,34.75,3,2.9,251.3,Card,Shared,4.865,1.807
RIDE000274,Private,2025-02-02 12:30,2025-02-02 13:15,OMR Sholinganallur,Chengalpattu Bus Stand,36.63,1,,337.43,UPI,Standard,7.033,0.0
RIDE000275,Private,2025-04-18 04:34,2025-04-18 05:43,Anna Nagar,Chengalpattu Bus Stand,64.41,1,,624.27,Card,Standard,12.367,0.0
RIDE000276,Carpool,2025-03-30 06:05,2025-03-30 06:40,Guindy,Chengalpattu Town,37.25,4,3.5,284.24,Cash,Shared,5.215,1.937
RIDE000277,Private,2025-02-22 01:37,2025-02-22 02:38,OMR Sholinganallur,Chengalpattu Bus Stand,61.1,1,,618.08,Cash,Standard,11.731,0.0
RIDE000278,Private,2025-02-26 03:20,2025-02-26 04:19,OMR Sholinganallur,Singaperumal Koil,55.78,1,,580.27,Cash,Standard,10.71,0.0
RIDE000279,Private,2025-02-08 02:21,2025-02-08 03:19,Guindy,Chengalpattu Town,55.78,1,,538.25,UPI,Standard,10.71,0.0
RIDE000280,Carpool,2025-02-22 15:13,2025-02-22 16:21,Pallavaram,Chengalpattu Town,60.76,3,2.7,438.13,Cash,Shared,8.506,3.16
RIDE000281,Carpool,2025-03-27 01:11,2025-03-27 01:54,Chromepet,Mahindra City,45.9,3,2.8,314.69,Cash,Shared,6.426,2.387
RIDE000282,Private,2025-03-01 11:15,2025-03-01 12:06,Velachery,Mahindra City,43.12,1,,431.78,Card,Standard,8.279,0.0
RIDE000283,Carpool,2025-02-20 00:11,2025-02-20 00:58,Perungudi,Chengalpattu Town,42.14,3,2.6,296.59,Wallet,Shared,5.9,2.191
RIDE000284,Carpool,2025-03-26 23:19,2025-03-27 00:06,T Nagar,Chengalpattu Bus Stand,44.09,2,1.4,268.09,Cash,Shared,6.173,2.292
RIDE000285,Private,2025-03-05 08:08,2025-03-05 09:08,T Nagar,Chengalpattu Bus Stand,62.51,1,,713.57,UPI,Standard,12.002,0.0
RIDE000286,Private,2025-03-23 12:37,2025-03-23 13:15,Perungudi,Chengalpattu Town,41.26,1,,463.65,Cash,Standard,7.922,0.0
RIDE000287,Private,2025-04-07 08:06,2025-04-07 09:03,Mylapore,Mahindra City,58.99,1,,623.72,Cash,Standard,11.326,0.0
RIDE000288,Carpool,2025-04-12 20:58,2025-04-12 21:43,OMR Sholinganallur,SRM University,48.63,3,2.9,334.27,Cash,Shared,6.808,2.529
RIDE000289,Carpool,2025-02-26 00:58,2025-02-26 01:58,Pallavaram,Singaperumal Koil,55.2,4,3.6,341.08,UPI,Shared,7.728,2.87
RIDE000290,Private,2025-03-16 16:17,2025-03-16 17:18,Chromepet,Singaperumal Koil,64.23,1,,621.28,Card,Standard,12.332,0.0
RIDE000291,Private,2025-03-10 09:21,2025-03-10 10:29,Velachery,Mahindra City,58.6,1,,583.59,UPI,Standard,11.251,0.0
RIDE000292,Private,2025-02-13 08:21,2025-02-13 09:17,Anna Nagar,Mahindra City,46.78,1,,435.29,Cash,Standard,8.982,0.0
RIDE000293,Carpool,2025-03-02 00:38,2025-03-02 01:15,Tambaram,SRM University,37.16,4,3.8,286.57,UPI,Shared,5.202,1.933
RIDE000294,Carpool,2025-04-12 12:07,2025-04-12 12:46,Tambaram,SRM University,41.59,4,3.7,286.39,Wallet,Shared,5.823,2.162
RIDE000295,Private,2025-01-03 16:30,2025-01-03 17:11,Anna Nagar,SRM University,45.07,1,,423.62,Cash,Standard,8.653,0.0
RIDE000296,Carpool,2025-03-25 03:53,2025-03-25 04:42,Mylapore,Chengalpattu Bus Stand,44.55,4,3.7,276.94,UPI,Shared,6.237,2.317
RIDE000297,Carpool,2025-01-14 20:29,2025-01-14 21:21,Perungudi,SRM University,48.21,3,2.7,319.39,Cash,Shared,6.749,2.507
RIDE000298,Private,2025-03-25 11:15,2025-03-25 12:22,T Nagar,Mahindra City,56.41,1,,508.86,Card,Standard,10.831,0.0
RIDE000299,Private,2025-03-19 01:48,2025-03-19 02:38,Mylapore,Singaperumal Koil,54.21,1,,526.94,UPI,Standard,10.408,0.0
RIDE000300,Carpool,2025-04-21 04:29,2025-04-21 05:17,Velachery,Mahindra City,42.69,4,3.8,323.28,Cash,Shared,5.977,2.219
RIDE000301,Private,2025-01-22 06:15,2025-01-22 07:06,Chromepet,Chengalpattu Town,48.64,1,,449.4,UPI,Standard,9.339,0.0
RIDE000302,Private,2025-02-27 02:41,2025-02-27 03:25,Chromepet,Chengalpattu Town,41.35,1,,461.83,Wallet,Standard,7.939,0.0
RIDE000303,Carpool,2025-01-01 19:59,2025-01-01 21:03,Guindy,Mahindra City,55.04,2,1.9,368.52,UPI,Shared,7.706,2.862
RIDE000304,Private,2025-04-14 22:41,2025-04-14 23:13,OMR Sholinganallur,Chengalpattu Town,34.64,1,,331.52,Wallet,Standard,6.651,0.0
RIDE000305,Private,2025-04-08 12:47,2025-04-08 14:02,Mylapore,Singaperumal Koil,62.66,1,,658.81,UPI,Standard,12.031,0.0
RIDE000306,Private,2025-02-22 13:31,2025-02-22 14:18,Pallavaram,SRM University,42.79,1,,426.33,Cash,Standard,8.216,0.0
RIDE000307,Carpool,2025-03-25 00:21,2025-03-25 00:59,Pallavaram,Chengalpattu Bus Stand,35.33,4,3.9,257.02,Card,Shared,4.946,1.837
RIDE000308,Private,2025-01-17 08:03,2025-01-17 08:59,Pallavaram,Chengalpattu Bus Stand,51.79,1,,534.13,Cash,Standard,9.944,0.0
RIDE000309,Private,2025-04-02 16:11,2025-04-02 16:59,Guindy,Chengalpattu Bus Stand,45.44,1,,498.53,Cash,Standard,8.724,0.0
RIDE000310,Private,2025-01-08 03:22,2025-01-08 04:31,Perungudi,SRM University,58.6,1,,608.48,Card,Standard,11.251,0.0
RIDE000311,Carpool,2025-04-16 17:43,2025-04-16 18:13,Mylapore,SRM University,34.0,4,3.7,214.83,Card,Shared,4.76,1.768
RIDE000312,Private,2025-03-10 06:58,2025-03-10 08:12,Tambaram,Singaperumal Koil,63.99,1,,699.05,Cash,Standard,12.286,0.0
RIDE000313,Private,2025-01-24 05:54,2025-01-24 06:43,Velachery,Singaperumal Koil,47.99,1,,504.3,Card,Standard,9.214,0.0
RIDE000314,Carpool,2025-03-18 22:54,2025-03-18 23:40,Velachery,Mahindra City,48.89,3,2.8,368.11,Card,Shared,6.845,2.542
RIDE000315,Carpool,2025-02-12 03:30,2025-02-12 04:07,T Nagar,SRM University,34.6,4,3.8,234.44,Card,Shared,4.844,1.799
RIDE000316,Carpool,2025-01-12 15:03,2025-01-12 15:41,Perungudi,Singaperumal Koil,34.74,2,1.5,232.63,Card,Shared,4.864,1.806
RIDE000317,Private,2025-01-08 05:54,2025-01-08 06:40,OMR Sholinganallur,SRM University,48.16,1,,470.8,Card,Standard,9.247,0.0
RIDE000318,Private,2025-02-19 06:54,2025-02-19 07:35,Mylapore,SRM University,40.69,1,,384.24,Wallet,Standard,7.812,0.0
RIDE000319,Private,2025-04-17 10:36,2025-04-17 11:13,Tambaram,Chengalpattu Town,37.48,1,,343.17,Wallet,Standard,7.196,0.0
RIDE000320,Carpool,2025-02-09 07:00,2025-02-09 08:11,Pallavaram,Chengalpattu Bus Stand,57.69,2,1.5,410.01,Wallet,Shared,8.077,2.999
RIDE000321,Private,2025-03-11 05:04,2025-03-11 06:00,Chromepet,Chengalpattu Town,60.04,1,,614.06,Cash,Standard,11.528,0.0
RIDE000322,Carpool,2025-03-02 18:07,2025-03-02 19:03,Adyar,Chengalpattu Town,60.8,2,1.4,470.99,Card,Shared,8.512,3.162
RIDE000323,Carpool,2025-03-11 23:58,2025-03-12 01:03,Tambaram,SRM University,63.01,3,2.4,424.37,Card,Shared,8.821,3.277
RIDE000324,Private,2025-03-05 17:45,2025-03-05 18:18,OMR Sholinganallur,Chengalpattu Town,37.56,1,,410.95,UPI,Standard,7.212,0.0
RIDE000325,Carpool,2025-03-05 16:48,2025-03-05 17:33,Mylapore,Mahindra City,39.24,4,3.8,275.78,UPI,Shared,5.494,2.04
RIDE000326,Private,2025-02-23 18:05,2025-02-23 18:59,Adyar,Chengalpattu Town,60.66,1,,621.31,Card,Standard,11.647,0.0
RIDE000327,Private,2025-01-16 13:57,2025-01-16 15:02,Pallavaram,Chengalpattu Town,61.67,1,,685.52,UPI,Standard,11.841,0.0
RIDE000328,Private,2025-03-26 16:05,2025-03-26 16:48,OMR Sholinganallur,Mahindra City,42.34,1,,476.4,Card,Standard,8.129,0.0
RIDE000329,Private,2025-01-19 11:02,2025-01-19 11:36,Adyar,Chengalpattu Bus Stand,33.39,1,,334.1,UPI,Standard,6.411,0.0
RIDE000330,Private,2025-01-03 18:46,2025-01-03 19:23,Mylapore,SRM University,40.26,1,,420.81,Card,Standard,7.73,0.0
RIDE000331,Private,2025-01-07 12:21,2025-01-07 13:33,Velachery,SRM University,61.86,1,,598.84,UPI,Standard,11.877,0.0
RIDE000332,Private,2025-03-23 00:31,2025-03-23 01:21,Tambaram,Singaperumal Koil,53.76,1,,560.35,Cash,Standard,10.322,0.0
RIDE000333,Private,2025-03-11 02:25,2025-03-11 03:08,OMR Sholinganallur,Singaperumal Koil,46.21,1,,499.81,Cash,Standard,8.872,0.0
RIDE000334,Private,2025-04-07 10:56,2025-04-07 11:36,Guindy,Chengalpattu Bus Stand,34.8,1,,362.01,Wallet,Standard,6.682,0.0
RIDE000335,Private,2025-01-13 04:23,2025-01-13 05:37,Anna Nagar,Chengalpattu Town,60.11,1,,629.95,Cash,Standard,11.541,0.0
RIDE000336,Carpool,2025-01-20 07:49,2025-01-20 08:44,OMR Sholinganallur,Mahindra City,45.21,4,3.9,293.86,UPI,Shared,6.329,2.351
RIDE000337,Carpool,2025-03-03 15:38,2025-03-03 16:38,Chromepet,Singaperumal Koil,57.0,2,1.9,396.24,Cash,Shared,7.98,2.964
RIDE000338,Private,2025-02-11 02:47,2025-02-11 03:16,Mylapore,SRM University,32.39,1,,372.39,UPI,Standard,6.219,0.0
RIDE000339,Private,2025-01-06 23:49,2025-01-07 00:28,T Nagar,SRM University,34.46,1,,343.87,Card,Standard,6.616,0.0
RIDE000340,Carpool,2025-04-04 13:32,2025-04-04 14:06,T Nagar,Singaperumal Koil,37.42,3,2.6,265.62,Wallet,Shared,5.239,1.946
RIDE000341,Private,2025-02-04 21:27,2025-02-04 22:12,Velachery,Chengalpattu Bus Stand,41.36,1,,379.22,Wallet,Standard,7.941,0.0
RIDE000342,Carpool,2025-03-12 02:01,2025-03-12 03:07,OMR Sholinganallur,Chengalpattu Bus Stand,53.64,4,3.9,398.43,Cash,Shared,7.51,2.789
RIDE000343,Private,2025-03-23 18:06,2025-03-23 18:34,Adyar,Chengalpattu Town,30.27,1,,296.15,Wallet,Standard,5.812,0.0
RIDE000344,Private,2025-04-21 18:43,2025-04-21 19:18,Velachery,Mahindra City,31.18,1,,282.46,Card,Standard,5.987,0.0
RIDE000345,Carpool,2025-03-18 02:47,2025-03-18 03:51,Velachery,Singaperumal Koil,57.45,3,2.4,424.99,Card,Shared,8.043,2.987
RIDE000346,Private,2025-03-15 01:34,2025-03-15 02:31,Guindy,SRM University,61.98,1,,590.92,Card,Standard,11.9,0.0
RIDE000347,Private,2025-02-01 04:30,2025-02-01 05:15,Adyar,Singaperumal Koil,43.06,1,,394.34,UPI,Standard,8.268,0.0
RIDE000348,Carpool,2025-03-04 06:47,2025-03-04 07:41,OMR Sholinganallur,SRM University,47.21,2,1.7,325.09,Wallet,Shared,6.609,2.455
RIDE000349,Carpool,2025-02-16 03:47,2025-02-16 04:45,Perungudi,Chengalpattu Bus Stand,52.59,4,3.7,329.91,UPI,Shared,7.363,2.734
RIDE000350,Carpool,2025-02-15 19:53,2025-02-15 20:42,Adyar,Singaperumal Koil,47.14,2,1.6,360.8,Cash,Shared,6.6,2.451
RIDE000351,Carpool,2025-03-03 17:40,2025-03-03 18:39,Perungudi,Chengalpattu Bus Stand,57.85,4,3.4,412.44,UPI,Shared,8.099,3.008
RIDE000352,Carpool,2025-04-12 19:55,2025-04-12 20:35,Guindy,Mahindra City,43.42,2,1.8,337.77,Wallet,Shared,6.079,2.258
RIDE000353,Carpool,2025-04-24 13:31,2025-04-24 14:27,Chromepet,Mahindra City,58.76,2,1.4,354.38,Cash,Shared,8.226,3.056
RIDE000354,Carpool,2025-01-30 04:35,2025-01-30 05:35,Mylapore,Singaperumal Koil,53.76,4,3.6,330.05,Card,Shared,7.526,2.796
RIDE000355,Private,2025-03-18 18:11,2025-03-18 18:59,Anna Nagar,SRM University,53.67,1,,578.6,Card,Standard,10.305,0.0
RIDE000356,Carpool,2025-03-08 23:14,2025-03-09 00:17,Tambaram,Chengalpattu Town,59.08,3,2.9,371.51,Cash,Shared,8.271,3.072
RIDE000357,Carpool,2025-03-26 12:05,2025-03-26 12:47,Pallavaram,Chengalpattu Town,41.37,3,2.6,318.8,Card,Shared,5.792,2.151
